,Year,Month,Monthly,Monthly,Annual,Annual,Five-year,Five-year,Ten-year,Ten-year,Twenty-year,Twenty-year
,,,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty
1752,1896,1,-0.202,0.29,-0.327,0.17,-0.35,0.138,-0.353,0.115,-0.38,0.098
1753,1896,2,-0.391,0.314,-0.316,0.175,-0.349,0.139,-0.342,0.115,-0.378,0.098
1754,1896,3,-0.997,0.317,-0.311,0.175,-0.349,0.139,-0.335,0.116,-0.375,0.098
1755,1896,4,-0.845,0.326,-0.286,0.176,-0.354,0.139,-0.327,0.115,-0.372,0.098
1756,1896,5,-0.391,0.363,-0.328,0.185,-0.36,0.139,-0.324,0.115,-0.37,0.099
1757,1896,6,-0.117,0.363,-0.34,0.185,-0.353,0.14,-0.319,0.115,-0.368,0.099
1758,1896,7,-0.06,0.353,-0.37,0.178,-0.338,0.14,-0.316,0.115,-0.368,0.1
1759,1896,8,-0.14,0.39,-0.392,0.187,-0.345,0.138,-0.313,0.114,-0.367,0.1
1760,1896,9,-0.205,0.323,-0.385,0.174,-0.352,0.136,-0.312,0.114,-0.366,0.101
1761,1896,10,0.242,0.278,-0.313,0.172,-0.34,0.135,-0.309,0.114,-0.363,0.102
1762,1896,11,-0.702,0.348,-0.271,0.168,-0.339,0.133,-0.302,0.114,-0.362,0.102
1763,1896,12,-0.256,0.281,-0.273,0.163,-0.337,0.131,-0.303,0.113,-0.361,0.103
1764,1897,1,-0.571,0.325,-0.271,0.164,-0.335,0.129,-0.298,0.114,-0.357,0.104
1765,1897,2,-0.655,0.29,-0.274,0.17,-0.332,0.129,-0.291,0.115,-0.357,0.104
1766,1897,3,-0.911,0.275,-0.266,0.17,-0.323,0.13,-0.286,0.114,-0.357,0.105
1767,1897,4,0.02,0.289,-0.282,0.167,-0.319,0.129,-0.283,0.114,-0.357,0.105
1768,1897,5,0.12,0.336,-0.25,0.169,-0.301,0.129,-0.281,0.114,-0.359,0.105
1769,1897,6,-0.147,0.368,-0.254,0.163,-0.303,0.127,-0.281,0.114,-0.359,0.105
1770,1897,7,-0.037,0.391,-0.184,0.158,-0.299,0.127,-0.279,0.114,-0.36,0.105
1771,1897,8,-0.18,0.408,-0.191,0.161,-0.281,0.129,-0.278,0.114,-0.359,0.105
1772,1897,9,-0.102,0.309,-0.239,0.171,-0.267,0.128,-0.277,0.114,-0.36,0.105
1773,1897,10,0.053,0.285,-0.273,0.177,-0.267,0.126,-0.281,0.114,-0.357,0.105
1774,1897,11,-0.326,0.394,-0.32,0.176,-0.258,0.125,-0.277,0.115,-0.359,0.105
1775,1897,12,-0.306,0.255,-0.311,0.165,-0.253,0.123,-0.279,0.116,-0.358,0.105
1776,1898,1,0.272,0.345,-0.327,0.165,-0.253,0.122,-0.262,0.116,-0.357,0.106
1777,1898,2,-0.734,0.316,-0.335,0.163,-0.249,0.122,-0.246,0.116,-0.353,0.106
1778,1898,3,-1.485,0.36,-0.353,0.16,-0.246,0.122,-0.246,0.115,-0.354,0.106
1779,1898,4,-0.39,0.359,-0.391,0.159,-0.237,0.121,-0.247,0.115,-0.354,0.106
1780,1898,5,-0.448,0.336,-0.412,0.148,-0.237,0.12,-0.247,0.114,-0.352,0.107
1781,1898,6,-0.043,0.279,-0.394,0.152,-0.233,0.121,-0.249,0.114,-0.351,0.107
1782,1898,7,-0.23,0.346,-0.409,0.158,-0.235,0.121,-0.252,0.113,-0.351,0.107
1783,1898,8,-0.276,0.389,-0.408,0.153,-0.228,0.123,-0.252,0.114,-0.351,0.107
1784,1898,9,-0.308,0.28,-0.335,0.147,-0.206,0.122,-0.255,0.114,-0.351,0.107
1785,1898,10,-0.408,0.267,-0.296,0.148,-0.186,0.122,-0.257,0.113,-0.352,0.107
1786,1898,11,-0.572,0.247,-0.273,0.151,-0.181,0.121,-0.26,0.113,-0.354,0.108
1787,1898,12,-0.092,0.319,-0.307,0.152,-0.18,0.119,-0.261,0.114,-0.355,0.108
1788,1899,1,0.095,0.274,-0.297,0.149,-0.178,0.12,-0.26,0.114,-0.357,0.108
1789,1899,2,-0.724,0.285,-0.28,0.151,-0.176,0.119,-0.265,0.114,-0.361,0.108
1790,1899,3,-0.612,0.265,-0.248,0.151,-0.174,0.118,-0.269,0.114,-0.364,0.107
1791,1899,4,0.079,0.338,-0.2,0.148,-0.181,0.118,-0.269,0.114,-0.368,0.107
1792,1899,5,-0.18,0.331,-0.108,0.154,-0.171,0.114,-0.27,0.114,-0.37,0.107
1793,1899,6,-0.45,0.263,-0.142,0.148,-0.169,0.11,-0.269,0.113,-0.372,0.107
1794,1899,7,-0.1,0.343,-0.229,0.142,-0.158,0.109,-0.272,0.113,-0.373,0.107
1795,1899,8,-0.079,0.381,-0.169,0.152,-0.139,0.11,-0.273,0.113,-0.372,0.107
1796,1899,9,0.083,0.283,-0.096,0.149,-0.131,0.11,-0.275,0.114,-0.37,0.107
1797,1899,10,0.164,0.272,-0.106,0.132,-0.136,0.109,-0.279,0.113,-0.369,0.106
1798,1899,11,0.533,0.265,-0.075,0.13,-0.144,0.109,-0.272,0.114,-0.364,0.106
1799,1899,12,-0.507,0.266,-0.042,0.123,-0.145,0.108,-0.271,0.113,-0.363,0.106
1800,1900,1,-0.95,0.303,-0.043,0.126,-0.146,0.108,-0.263,0.114,-0.361,0.106
1801,1900,2,-0.002,0.421,-0.039,0.125,-0.147,0.108,-0.264,0.115,-0.359,0.106
1802,1900,3,0.261,0.245,-0.052,0.127,-0.151,0.109,-0.264,0.116,-0.357,0.107
1803,1900,4,-0.036,0.29,-0.024,0.124,-0.159,0.109,-0.267,0.116,-0.356,0.107
1804,1900,5,0.193,0.308,-0.088,0.123,-0.166,0.108,-0.267,0.116,-0.353,0.107
1805,1900,6,-0.059,0.301,-0.034,0.132,-0.175,0.108,-0.266,0.115,-0.352,0.107
1806,1900,7,-0.106,0.34,0.017,0.135,-0.18,0.11,-0.267,0.114,-0.351,0.107
1807,1900,8,-0.035,0.368,0.018,0.133,-0.162,0.11,-0.267,0.115,-0.349,0.108
1808,1900,9,-0.065,0.316,0.028,0.144,-0.142,0.108,-0.268,0.114,-0.349,0.108
1809,1900,10,0.494,0.242,0.056,0.152,-0.142,0.106,-0.269,0.114,-0.35,0.108
1810,1900,11,-0.239,0.241,0.032,0.158,-0.143,0.106,-0.267,0.113,-0.348,0.108
1811,1900,12,0.152,0.284,0.035,0.155,-0.151,0.107,-0.267,0.113,-0.349,0.109
1812,1901,1,-0.342,0.285,0.047,0.158,-0.153,0.105,-0.269,0.111,-0.349,0.109
1813,1901,2,0.012,0.294,0.049,0.157,-0.155,0.104,-0.272,0.112,-0.346,0.109
1814,1901,3,0.374,0.274,0.046,0.15,-0.161,0.104,-0.267,0.111,-0.348,0.109
1815,1901,4,0.299,0.284,-0.011,0.149,-0.16,0.103,-0.257,0.111,-0.346,0.109
1816,1901,5,-0.089,0.327,0.003,0.142,-0.159,0.102,-0.254,0.111,-0.346,0.109
1817,1901,6,-0.019,0.272,-0.023,0.135,-0.168,0.102,-0.253,0.11,-0.346,0.108
1818,1901,7,0.028,0.339,0.016,0.134,-0.183,0.101,-0.254,0.11,-0.345,0.108
1819,1901,8,-0.006,0.345,0.053,0.133,-0.184,0.102,-0.255,0.11,-0.346,0.108
1820,1901,9,-0.102,0.281,-0.011,0.127,-0.186,0.103,-0.256,0.11,-0.346,0.108
1821,1901,10,-0.183,0.232,-0.059,0.123,-0.197,0.104,-0.257,0.109,-0.344,0.108
1822,1901,11,-0.077,0.248,-0.083,0.123,-0.201,0.106,-0.256,0.108,-0.341,0.108
1823,1901,12,-0.156,0.331,-0.097,0.123,-0.202,0.107,-0.252,0.108,-0.341,0.109
1824,1902,1,0.117,0.268,-0.107,0.125,-0.209,0.109,-0.253,0.108,-0.34,0.109
1825,1902,2,0.455,0.271,-0.13,0.127,-0.214,0.111,-0.255,0.108,-0.337,0.109
1826,1902,3,-0.384,0.232,-0.148,0.128,-0.228,0.111,-0.253,0.108,-0.337,0.109
1827,1902,4,-0.279,0.262,-0.168,0.128,-0.238,0.112,-0.258,0.107,-0.335,0.109
1828,1902,5,-0.378,0.327,-0.227,0.137,-0.244,0.112,-0.266,0.106,-0.332,0.109
1829,1902,6,-0.186,0.324,-0.283,0.141,-0.239,0.113,-0.271,0.105,-0.332,0.109
1830,1902,7,-0.097,0.353,-0.295,0.14,-0.228,0.114,-0.275,0.104,-0.332,0.109
1831,1902,8,-0.277,0.369,-0.303,0.139,-0.247,0.115,-0.278,0.103,-0.334,0.109
1832,1902,9,-0.32,0.306,-0.295,0.141,-0.26,0.118,-0.28,0.103,-0.336,0.109
1833,1902,10,-0.423,0.243,-0.305,0.144,-0.268,0.121,-0.28,0.104,-0.34,0.108
1834,1902,11,-0.787,0.272,-0.314,0.142,-0.276,0.121,-0.284,0.102,-0.337,0.108
1835,1902,12,-0.821,0.242,-0.345,0.143,-0.28,0.12,-0.286,0.102,-0.336,0.109
1836,1903,1,-0.027,0.255,-0.364,0.14,-0.282,0.12,-0.29,0.103,-0.33,0.109
1837,1903,2,0.356,0.281,-0.377,0.139,-0.285,0.12,-0.286,0.105,-0.327,0.109
1838,1903,3,-0.29,0.242,-0.402,0.138,-0.289,0.119,-0.283,0.104,-0.329,0.108
1839,1903,4,-0.4,0.31,-0.399,0.137,-0.301,0.12,-0.283,0.103,-0.328,0.108
1840,1903,5,-0.477,0.333,-0.375,0.134,-0.296,0.119,-0.28,0.103,-0.328,0.107
1841,1903,6,-0.566,0.313,-0.359,0.133,-0.301,0.118,-0.281,0.104,-0.329,0.107
1842,1903,7,-0.327,0.351,-0.423,0.132,-0.303,0.116,-0.28,0.103,-0.33,0.107
1843,1903,8,-0.432,0.374,-0.521,0.138,-0.316,0.115,-0.281,0.102,-0.329,0.107
1844,1903,9,-0.613,0.272,-0.557,0.137,-0.328,0.114,-0.28,0.103,-0.329,0.107
1845,1903,10,-0.398,0.22,-0.571,0.143,-0.327,0.115,-0.279,0.103,-0.329,0.107
1846,1903,11,-0.488,0.221,-0.568,0.145,-0.326,0.115,-0.281,0.102,-0.328,0.107
1847,1903,12,-0.641,0.265,-0.56,0.146,-0.327,0.115,-0.284,0.103,-0.324,0.107
1848,1904,1,-0.788,0.282,-0.576,0.148,-0.331,0.114,-0.295,0.103,-0.317,0.107
1849,1904,2,-0.817,0.292,-0.574,0.149,-0.333,0.115,-0.292,0.104,-0.316,0.107
1850,1904,3,-0.724,0.225,-0.583,0.152,-0.337,0.115,-0.293,0.105,-0.316,0.107
1851,1904,4,-0.57,0.283,-0.587,0.158,-0.333,0.116,-0.299,0.105,-0.314,0.107
1852,1904,5,-0.44,0.312,-0.534,0.16,-0.34,0.117,-0.303,0.105,-0.313,0.106
1853,1904,6,-0.466,0.282,-0.499,0.155,-0.334,0.121,-0.303,0.105,-0.31,0.106
1854,1904,7,-0.527,0.339,-0.453,0.159,-0.348,0.12,-0.304,0.106,-0.31,0.106
1855,1904,8,-0.408,0.374,-0.482,0.161,-0.371,0.12,-0.304,0.107,-0.309,0.106
1856,1904,9,-0.714,0.286,-0.466,0.166,-0.375,0.12,-0.306,0.107,-0.308,0.106
1857,1904,10,-0.454,0.268,-0.459,0.168,-0.381,0.12,-0.308,0.106,-0.307,0.105
1858,1904,11,0.158,0.24,-0.446,0.166,-0.389,0.119,-0.311,0.106,-0.306,0.105
1859,1904,12,-0.224,0.203,-0.432,0.163,-0.398,0.118,-0.31,0.107,-0.304,0.104
1860,1905,1,-0.233,0.286,-0.406,0.167,-0.405,0.118,-0.303,0.107,-0.3,0.104
1861,1905,2,-1.163,0.302,-0.394,0.168,-0.408,0.117,-0.305,0.108,-0.295,0.104
1862,1905,3,-0.533,0.258,-0.361,0.172,-0.409,0.116,-0.312,0.109,-0.293,0.105
1863,1905,4,-0.488,0.32,-0.342,0.172,-0.402,0.117,-0.313,0.11,-0.291,0.105
1864,1905,5,-0.287,0.31,-0.347,0.169,-0.402,0.115,-0.317,0.11,-0.289,0.104
1865,1905,6,-0.296,0.288,-0.343,0.17,-0.397,0.115,-0.319,0.11,-0.288,0.104
1866,1905,7,-0.222,0.375,-0.362,0.155,-0.401,0.115,-0.319,0.11,-0.287,0.103
1867,1905,8,-0.257,0.363,-0.329,0.147,-0.411,0.116,-0.32,0.11,-0.287,0.103
1868,1905,9,-0.321,0.312,-0.311,0.136,-0.423,0.117,-0.322,0.11,-0.287,0.102
1869,1905,10,-0.222,0.267,-0.24,0.131,-0.423,0.117,-0.328,0.11,-0.288,0.102
1870,1905,11,0.094,0.229,-0.219,0.129,-0.417,0.117,-0.332,0.11,-0.286,0.101
1871,1905,12,-0.176,0.201,-0.202,0.131,-0.411,0.117,-0.341,0.11,-0.286,0.101
1872,1906,1,-0.461,0.226,-0.199,0.124,-0.407,0.117,-0.346,0.11,-0.285,0.101
1873,1906,2,-0.766,0.243,-0.19,0.123,-0.407,0.115,-0.351,0.111,-0.284,0.101
1874,1906,3,-0.313,0.226,-0.19,0.12,-0.399,0.116,-0.361,0.11,-0.281,0.101
1875,1906,4,0.363,0.267,-0.168,0.119,-0.398,0.116,-0.366,0.11,-0.279,0.101
1876,1906,5,-0.042,0.3,-0.219,0.119,-0.403,0.116,-0.369,0.11,-0.279,0.1
1877,1906,6,-0.092,0.314,-0.188,0.124,-0.4,0.116,-0.372,0.109,-0.28,0.1
1878,1906,7,-0.184,0.328,-0.208,0.131,-0.407,0.118,-0.375,0.109,-0.281,0.1
1879,1906,8,-0.149,0.364,-0.223,0.131,-0.401,0.118,-0.378,0.109,-0.282,0.1
1880,1906,9,-0.32,0.273,-0.248,0.133,-0.399,0.117,-0.381,0.109,-0.283,0.1
1881,1906,10,0.04,0.246,-0.328,0.126,-0.401,0.117,-0.379,0.109,-0.285,0.1
1882,1906,11,-0.517,0.268,-0.398,0.125,-0.404,0.116,-0.379,0.11,-0.284,0.099
1883,1906,12,0.202,0.284,-0.449,0.122,-0.404,0.115,-0.379,0.112,-0.288,0.098
1884,1907,1,-0.702,0.218,-0.479,0.124,-0.4,0.114,-0.382,0.112,-0.287,0.098
1885,1907,2,-0.948,0.223,-0.505,0.122,-0.394,0.114,-0.384,0.111,-0.288,0.098
1886,1907,3,-0.614,0.216,-0.51,0.121,-0.385,0.114,-0.389,0.112,-0.287,0.098
1887,1907,4,-0.603,0.274,-0.511,0.121,-0.378,0.112,-0.387,0.112,-0.289,0.098
1888,1907,5,-0.883,0.312,-0.534,0.119,-0.378,0.111,-0.384,0.112,-0.294,0.098
1889,1907,6,-0.701,0.267,-0.597,0.112,-0.38,0.112,-0.382,0.112,-0.296,0.098
1890,1907,7,-0.537,0.329,-0.558,0.114,-0.378,0.111,-0.386,0.112,-0.296,0.098
1891,1907,8,-0.465,0.35,-0.5,0.124,-0.364,0.111,-0.39,0.111,-0.297,0.098
1892,1907,9,-0.381,0.268,-0.535,0.127,-0.364,0.111,-0.395,0.111,-0.298,0.098
1893,1907,10,0.026,0.238,-0.518,0.133,-0.359,0.11,-0.399,0.111,-0.301,0.098
1894,1907,11,-0.792,0.24,-0.455,0.137,-0.359,0.109,-0.396,0.11,-0.301,0.097
1895,1907,12,-0.549,0.21,-0.41,0.143,-0.359,0.11,-0.394,0.11,-0.305,0.097
1896,1908,1,-0.244,0.297,-0.375,0.142,-0.357,0.109,-0.397,0.111,-0.309,0.097
1897,1908,2,-0.252,0.362,-0.373,0.139,-0.355,0.109,-0.407,0.11,-0.308,0.096
1898,1908,3,-1.035,0.261,-0.349,0.137,-0.355,0.11,-0.411,0.11,-0.304,0.096
1899,1908,4,-0.392,0.278,-0.38,0.136,-0.355,0.11,-0.409,0.11,-0.305,0.095
1900,1908,5,-0.131,0.328,-0.38,0.135,-0.369,0.111,-0.41,0.11,-0.306,0.095
1901,1908,6,-0.158,0.279,-0.376,0.143,-0.381,0.112,-0.409,0.109,-0.308,0.095
1902,1908,7,-0.116,0.343,-0.453,0.145,-0.388,0.113,-0.408,0.109,-0.309,0.095
1903,1908,8,-0.436,0.369,-0.469,0.137,-0.386,0.115,-0.406,0.109,-0.31,0.094
1904,1908,9,-0.103,0.28,-0.434,0.132,-0.395,0.116,-0.403,0.109,-0.309,0.094
1905,1908,10,-0.344,0.251,-0.458,0.133,-0.405,0.116,-0.401,0.109,-0.307,0.094
1906,1908,11,-0.79,0.218,-0.502,0.132,-0.413,0.115,-0.397,0.11,-0.306,0.094
1907,1908,12,-0.502,0.255,-0.528,0.13,-0.418,0.114,-0.388,0.109,-0.309,0.094
1908,1909,1,-1.169,0.273,-0.539,0.132,-0.419,0.114,-0.374,0.109,-0.311,0.094
1909,1909,2,-0.44,0.295,-0.51,0.136,-0.423,0.114,-0.367,0.108,-0.309,0.095
1910,1909,3,-0.62,0.212,-0.516,0.138,-0.425,0.114,-0.363,0.109,-0.309,0.095
1911,1909,4,-0.677,0.289,-0.491,0.138,-0.425,0.113,-0.36,0.108,-0.308,0.095
1912,1909,5,-0.654,0.302,-0.41,0.137,-0.419,0.113,-0.356,0.108,-0.309,0.095
1913,1909,6,-0.47,0.272,-0.395,0.135,-0.424,0.114,-0.352,0.108,-0.308,0.095
1914,1909,7,-0.248,0.346,-0.307,0.128,-0.415,0.114,-0.347,0.108,-0.308,0.096
1915,1909,8,-0.089,0.364,-0.297,0.133,-0.397,0.114,-0.345,0.107,-0.308,0.096
1916,1909,9,-0.172,0.28,-0.294,0.139,-0.402,0.114,-0.341,0.107,-0.309,0.096
1917,1909,10,-0.05,0.235,-0.249,0.143,-0.393,0.115,-0.335,0.106,-0.309,0.096
1918,1909,11,0.183,0.221,-0.219,0.143,-0.378,0.116,-0.339,0.106,-0.314,0.096
1919,1909,12,-0.321,0.246,-0.208,0.149,-0.366,0.117,-0.336,0.105,-0.313,0.097
1920,1910,1,-0.12,0.214,-0.192,0.148,-0.367,0.117,-0.336,0.105,-0.308,0.097
1921,1910,2,-0.315,0.337,-0.198,0.148,-0.372,0.118,-0.326,0.105,-0.309,0.097
1922,1910,3,-0.581,0.289,-0.211,0.149,-0.38,0.118,-0.322,0.105,-0.311,0.097
1923,1910,4,-0.141,0.294,-0.225,0.152,-0.395,0.116,-0.315,0.104,-0.31,0.098
1924,1910,5,-0.297,0.298,-0.301,0.158,-0.391,0.116,-0.311,0.104,-0.312,0.098
1925,1910,6,-0.33,0.303,-0.348,0.161,-0.39,0.117,-0.31,0.104,-0.313,0.097
1926,1910,7,-0.06,0.344,-0.412,0.161,-0.394,0.118,-0.308,0.104,-0.313,0.097
1927,1910,8,-0.155,0.348,-0.442,0.158,-0.403,0.115,-0.307,0.103,-0.314,0.097
1928,1910,9,-0.332,0.286,-0.464,0.154,-0.398,0.114,-0.306,0.103,-0.315,0.097
1929,1910,10,-0.222,0.258,-0.473,0.152,-0.396,0.113,-0.306,0.102,-0.318,0.097
1930,1910,11,-0.73,0.283,-0.489,0.151,-0.403,0.112,-0.306,0.102,-0.319,0.096
1931,1910,12,-0.88,0.305,-0.493,0.143,-0.408,0.111,-0.305,0.102,-0.324,0.096
1932,1911,1,-0.885,0.233,-0.51,0.139,-0.409,0.112,-0.3,0.102,-0.321,0.096
1933,1911,2,-0.681,0.27,-0.53,0.135,-0.404,0.113,-0.295,0.102,-0.321,0.096
1934,1911,3,-0.841,0.22,-0.54,0.134,-0.408,0.113,-0.296,0.103,-0.323,0.096
1935,1911,4,-0.255,0.259,-0.519,0.129,-0.405,0.112,-0.301,0.102,-0.324,0.096
1936,1911,5,-0.479,0.292,-0.468,0.127,-0.392,0.113,-0.303,0.102,-0.324,0.096
1937,1911,6,-0.382,0.269,-0.407,0.133,-0.375,0.112,-0.307,0.102,-0.324,0.096
1938,1911,7,-0.27,0.33,-0.345,0.132,-0.341,0.11,-0.308,0.103,-0.324,0.096
1939,1911,8,-0.385,0.336,-0.278,0.127,-0.333,0.11,-0.31,0.103,-0.326,0.096
1940,1911,9,-0.457,0.28,-0.284,0.127,-0.327,0.111,-0.31,0.102,-0.326,0.095
1941,1911,10,0.025,0.215,-0.264,0.127,-0.319,0.111,-0.312,0.102,-0.325,0.095
1942,1911,11,-0.11,0.231,-0.227,0.13,-0.308,0.112,-0.312,0.102,-0.326,0.096
1943,1911,12,-0.148,0.271,-0.193,0.134,-0.299,0.113,-0.324,0.102,-0.325,0.096
1944,1912,1,-0.149,0.24,-0.22,0.133,-0.295,0.113,-0.321,0.101,-0.327,0.096
1945,1912,2,0.12,0.247,-0.251,0.135,-0.296,0.112,-0.32,0.101,-0.332,0.095
1946,1912,3,-0.907,0.237,-0.285,0.134,-0.296,0.113,-0.322,0.102,-0.331,0.096
1947,1912,4,-0.018,0.271,-0.361,0.133,-0.292,0.113,-0.321,0.102,-0.33,0.096
1948,1912,5,-0.033,0.297,-0.395,0.132,-0.299,0.112,-0.321,0.102,-0.329,0.095
1949,1912,6,0.026,0.26,-0.426,0.129,-0.293,0.111,-0.32,0.103,-0.329,0.095
1950,1912,7,-0.591,0.326,-0.453,0.134,-0.295,0.111,-0.317,0.104,-0.329,0.095
1951,1912,8,-0.761,0.354,-0.529,0.132,-0.288,0.11,-0.316,0.104,-0.329,0.095
1952,1912,9,-0.867,0.288,-0.514,0.131,-0.28,0.11,-0.316,0.104,-0.329,0.094
1953,1912,10,-0.889,0.214,-0.534,0.125,-0.271,0.109,-0.322,0.104,-0.328,0.094
1954,1912,11,-0.516,0.226,-0.578,0.124,-0.263,0.109,-0.317,0.103,-0.325,0.093
1955,1912,12,-0.518,0.265,-0.617,0.121,-0.26,0.108,-0.324,0.104,-0.322,0.093
1956,1913,1,-0.471,0.277,-0.583,0.123,-0.258,0.108,-0.327,0.102,-0.322,0.092
1957,1913,2,-0.788,0.235,-0.532,0.123,-0.258,0.107,-0.33,0.101,-0.326,0.092
1958,1913,3,-0.727,0.205,-0.487,0.123,-0.257,0.107,-0.325,0.1,-0.326,0.092
1959,1913,4,-0.262,0.266,-0.427,0.126,-0.258,0.105,-0.327,0.1,-0.327,0.092
1960,1913,5,-0.559,0.306,-0.385,0.128,-0.243,0.104,-0.333,0.099,-0.327,0.093
1961,1913,6,-0.446,0.253,-0.297,0.126,-0.229,0.103,-0.336,0.099,-0.325,0.092
1962,1913,7,-0.183,0.328,-0.189,0.114,-0.213,0.102,-0.338,0.099,-0.326,0.093
1963,1913,8,-0.145,0.349,-0.116,0.115,-0.204,0.101,-0.338,0.098,-0.325,0.092
1964,1913,9,-0.328,0.284,-0.08,0.116,-0.197,0.101,-0.339,0.098,-0.324,0.092
1965,1913,10,-0.173,0.231,-0.074,0.12,-0.197,0.101,-0.335,0.098,-0.321,0.092
1966,1913,11,-0.012,0.231,-0.026,0.126,-0.194,0.101,-0.331,0.098,-0.318,0.092
1967,1913,12,0.536,0.224,0.016,0.13,-0.197,0.102,-0.333,0.098,-0.314,0.092
1968,1914,1,0.833,0.21,0.028,0.13,-0.198,0.103,-0.326,0.098,-0.311,0.092
1969,1914,2,0.086,0.276,0.029,0.128,-0.197,0.103,-0.325,0.098,-0.309,0.092
1970,1914,3,-0.298,0.247,0.044,0.128,-0.195,0.102,-0.325,0.098,-0.306,0.092
1971,1914,4,-0.194,0.256,0.075,0.13,-0.199,0.103,-0.317,0.098,-0.305,0.091
1972,1914,5,0.026,0.32,0.054,0.128,-0.205,0.103,-0.315,0.098,-0.304,0.091
1973,1914,6,0.051,0.271,0.013,0.126,-0.223,0.102,-0.313,0.098,-0.303,0.091
1974,1914,7,-0.03,0.335,-0.077,0.134,-0.227,0.101,-0.311,0.098,-0.301,0.091
1975,1914,8,-0.136,0.349,-0.074,0.135,-0.243,0.1,-0.311,0.098,-0.3,0.09
1976,1914,9,-0.154,0.299,-0.058,0.136,-0.241,0.101,-0.311,0.097,-0.298,0.09
1977,1914,10,0.2,0.244,-0.008,0.135,-0.249,0.1,-0.31,0.097,-0.296,0.09
1978,1914,11,-0.263,0.215,0.004,0.132,-0.263,0.1,-0.316,0.097,-0.296,0.09
1979,1914,12,0.048,0.199,-0.014,0.128,-0.274,0.101,-0.316,0.097,-0.295,0.09
1980,1915,1,-0.249,0.244,-0.007,0.129,-0.266,0.103,-0.313,0.098,-0.296,0.09
1981,1915,2,0.126,0.245,-0.007,0.13,-0.26,0.102,-0.314,0.097,-0.293,0.089
1982,1915,3,-0.114,0.263,-0.017,0.127,-0.252,0.102,-0.309,0.097,-0.292,0.089
1983,1915,4,0.413,0.259,-0.055,0.122,-0.249,0.102,-0.308,0.097,-0.289,0.089
1984,1915,5,0.171,0.312,-0.022,0.122,-0.244,0.102,-0.307,0.096,-0.289,0.089
1985,1915,6,-0.168,0.27,-0.027,0.122,-0.257,0.101,-0.307,0.096,-0.29,0.089
1986,1915,7,0.048,0.369,-0.002,0.117,-0.259,0.098,-0.307,0.096,-0.29,0.089
1987,1915,8,-0.135,0.363,-0.025,0.112,-0.257,0.097,-0.308,0.095,-0.29,0.089
1988,1915,9,-0.269,0.274,-0.049,0.11,-0.252,0.096,-0.308,0.095,-0.289,0.088
1989,1915,10,-0.261,0.2,-0.102,0.11,-0.258,0.097,-0.308,0.094,-0.288,0.088
1990,1915,11,0.134,0.206,-0.145,0.112,-0.263,0.097,-0.306,0.094,-0.288,0.088
1991,1915,12,-0.007,0.223,-0.178,0.114,-0.264,0.097,-0.307,0.094,-0.284,0.089
1992,1916,1,0.046,0.213,-0.208,0.116,-0.267,0.097,-0.296,0.093,-0.278,0.089
1993,1916,2,-0.152,0.281,-0.222,0.115,-0.272,0.095,-0.29,0.093,-0.273,0.089
1994,1916,3,-0.404,0.245,-0.231,0.114,-0.271,0.094,-0.285,0.092,-0.27,0.089
1995,1916,4,-0.222,0.259,-0.226,0.12,-0.265,0.094,-0.282,0.093,-0.272,0.089
1996,1916,5,-0.343,0.313,-0.275,0.126,-0.27,0.093,-0.279,0.093,-0.273,0.089
1997,1916,6,-0.562,0.281,-0.377,0.125,-0.292,0.094,-0.276,0.093,-0.274,0.089
1998,1916,7,-0.311,0.345,-0.416,0.126,-0.312,0.096,-0.273,0.093,-0.274,0.089
1999,1916,8,-0.302,0.333,-0.471,0.126,-0.318,0.097,-0.273,0.093,-0.274,0.089
2000,1916,9,-0.376,0.271,-0.505,0.126,-0.322,0.095,-0.271,0.093,-0.273,0.09
2001,1916,10,-0.2,0.242,-0.526,0.126,-0.316,0.095,-0.271,0.092,-0.272,0.089
2002,1916,11,-0.457,0.255,-0.571,0.126,-0.322,0.094,-0.272,0.092,-0.269,0.089
2003,1916,12,-1.235,0.2,-0.575,0.13,-0.327,0.094,-0.27,0.09,-0.271,0.089
2004,1917,1,-0.412,0.303,-0.56,0.132,-0.327,0.094,-0.273,0.09,-0.269,0.089
2005,1917,2,-0.821,0.3,-0.569,0.132,-0.327,0.094,-0.28,0.09,-0.266,0.089
2006,1917,3,-0.813,0.252,-0.569,0.133,-0.326,0.093,-0.274,0.09,-0.267,0.089
2007,1917,4,-0.463,0.247,-0.609,0.132,-0.328,0.093,-0.272,0.09,-0.265,0.09
2008,1917,5,-0.885,0.306,-0.591,0.129,-0.333,0.093,-0.274,0.089,-0.262,0.09
2009,1917,6,-0.613,0.296,-0.596,0.129,-0.34,0.095,-0.276,0.089,-0.261,0.09
2010,1917,7,-0.128,0.377,-0.613,0.124,-0.33,0.095,-0.272,0.089,-0.259,0.09
2011,1917,8,-0.416,0.346,-0.601,0.119,-0.339,0.095,-0.268,0.088,-0.258,0.09
2012,1917,9,-0.375,0.272,-0.567,0.115,-0.338,0.094,-0.264,0.087,-0.256,0.09
2013,1917,10,-0.681,0.226,-0.582,0.117,-0.344,0.095,-0.258,0.087,-0.253,0.09
